0.00000000  0.00000000 0.10994236
0.01000000  0.00109726 0.10868181
0.02000000  0.00217638 0.10799923
0.03000000  0.00322872 0.10596214
0.04000000  0.00435026 0.10602926
0.05000000  0.00536395 0.10299483
0.06000000  0.00639689 0.10421198
0.07000000  0.00731969 0.10246219
0.08000000  0.00851379 0.10182839
0.09000000  0.00953517 0.10047792
0.10000000  0.01039103 0.10091377
0.11000000  0.01156356 0.09807704
0.12000000  0.01255900 0.09742992
0.13000000  0.01352323 0.09760693
0.14000000  0.01462824 0.09712073
0.15000000  0.01518135 0.09585206
0.16000000  0.01614654 0.09483665
0.17000000  0.01730561 0.09390761
0.18000000  0.01828673 0.09166243
0.19000000  0.01895508 0.09297409
0.20000000  0.02020153 0.09292204
0.21000000  0.02115173 0.08927663
0.22000000  0.02187969 0.08964753
0.23000000  0.02289754 0.08824353
0.24000000  0.02326984 0.08910680
0.25000000  0.02443857 0.08864300
0.26000000  0.02586699 0.08738772
0.27000000  0.02649943 0.08699574
0.28000000  0.02733524 0.08605927
0.29000000  0.02767838 0.08601546
0.30000000  0.02911726 0.08379158
0.31000000  0.02953915 0.08482351
0.32000000  0.03028824 0.08473802
0.33000000  0.03080833 0.08263532
0.34000000  0.03210942 0.08357544
0.35000000  0.03295372 0.08265755
0.36000000  0.03399232 0.08375199
0.37000000  0.03484552 0.08211814
0.38000000  0.03490161 0.08025689
0.39000000  0.03628170 0.07965058
0.40000000  0.03711637 0.07984767
0.41000000  0.03824057 0.07985203
0.42000000  0.03859405 0.08056669
0.43000000  0.03964037 0.07992796
0.44000000  0.04018775 0.07945978
0.45000000  0.04154066 0.07824613
0.46000000  0.04198737 0.07603314
0.47000000  0.04292054 0.07901395
0.48000000  0.04346583 0.07821764
0.49000000  0.04408659 0.07717585
0.50000000  0.04560748 0.07762569
0.51000000  0.04620335 0.07698490
0.52000000  0.04666553 0.07583561
0.53000000  0.04694018 0.07638235
0.54000000  0.04791239 0.07528176
0.55000000  0.04935367 0.07463630
0.56000000  0.04935022 0.07610372
0.57000000  0.05110885 0.07537470
