0.00000000  0.00000000 0.12945477
0.01000000  0.00129466 0.12846985
0.02000000  0.00257117 0.12743793
0.03000000  0.00377771 0.12541674
0.04000000  0.00507278 0.12271014
0.05000000  0.00630527 0.12110634
0.06000000  0.00756967 0.12291495
0.07000000  0.00858973 0.11908154
0.08000000  0.01007360 0.11946051
0.09000000  0.01123255 0.12141731
0.10000000  0.01237011 0.12092627
0.11000000  0.01341271 0.11689583
0.12000000  0.01474494 0.11906119
0.13000000  0.01559216 0.11456628
0.14000000  0.01724830 0.11640768
0.15000000  0.01813745 0.11175445
0.16000000  0.01922545 0.10982465
0.17000000  0.02034317 0.11042821
0.18000000  0.02146465 0.11061033
0.19000000  0.02290846 0.11061807
0.20000000  0.02375845 0.10801533
0.21000000  0.02443281 0.10859025
0.22000000  0.02600225 0.10838267
0.23000000  0.02724300 0.10611016
0.24000000  0.02797073 0.10549165
0.25000000  0.02951814 0.10351806
0.26000000  0.03045607 0.10324174
0.27000000  0.03109069 0.10388358
0.28000000  0.03206274 0.10251994
0.29000000  0.03268954 0.10235763
0.30000000  0.03404668 0.09938656
0.31000000  0.03488033 0.10041205
0.32000000  0.03632583 0.09938390
0.33000000  0.03690188 0.09826870
0.34000000  0.03790505 0.09780636
0.35000000  0.03914185 0.09903051
0.36000000  0.03987085 0.09621480
0.37000000  0.04183220 0.09656327
0.38000000  0.04247004 0.09604957
0.39000000  0.04271599 0.09363389
0.40000000  0.04398894 0.09590513
0.41000000  0.04546733 0.09557772
0.42000000  0.04569959 0.09467484
0.43000000  0.04728675 0.09421009
0.44000000  0.04784607 0.09242980
0.45000000  0.04909509 0.09311772
0.46000000  0.04932413 0.09171440
0.47000000  0.05119994 0.09231172
0.48000000  0.05047089 0.09046145
0.49000000  0.05207136 0.09176419
0.50000000  0.05389772 0.08987513
0.51000000  0.05376530 0.09109820
0.52000000  0.05482792 0.08944817
0.53000000  0.05583924 0.09046062
0.54000000  0.05645245 0.08953388
0.55000000  0.05726214 0.08882817
0.56000000  0.05910592 0.08898056
0.57000000  0.05916467 0.08866519
0.58000000  0.06015442 0.08760490
0.59000000  0.06189063 0.08760761
0.60000000  0.06187299 0.08741129
0.61000000  0.06333524 0.08829581
0.62000000  0.06387841 0.08746225
0.63000000  0.06560672 0.08600447
0.64000000  0.06561580 0.08788008
0.65000000  0.06540699 0.08636617
0.66000000  0.06782195 0.08790454
0.67000000  0.06865445 0.08584295
0.68000000  0.06868351 0.08650618
0.69000000  0.06996611 0.08578088
0.70000000  0.06957204 0.08603564
0.71000000  0.07280427 0.08415929
0.72000000  0.07279165 0.08567806
0.73000000  0.07387698 0.08533129
0.74000000  0.07375764 0.08503661
0.75000000  0.07558333 0.08547965
0.76000000  0.07696950 0.08626843
0.77000000  0.07661169 0.08599045
0.78000000  0.07790177 0.08489474
0.79000000  0.07782859 0.08548889
0.80000000  0.07751624 0.08414052
0.81000000  0.08053352 0.08509318
0.82000000  0.08135311 0.08563233
0.83000000  0.08251340 0.08561410
0.84000000  0.08245840 0.08582585
0.85000000  0.08242368 0.08426161
0.86000000  0.08392402 0.08468846
0.87000000  0.08640408 0.08562232
0.88000000  0.08665696 0.08566022
0.89000000  0.08799137 0.08472650
0.90000000  0.08865460 0.08604707
0.91000000  0.08914304 0.08541901
0.92000000  0.08933098 0.08605070
0.93000000  0.09022485 0.08467677
0.94000000  0.09152894 0.08643878
0.95000000  0.09021799 0.08421945
0.96000000  0.09232660 0.08482282
0.97000000  0.09282059 0.08455430
0.98000000  0.09427122 0.08578301
0.99000000  0.09365812 0.08551863
1.00000000  0.09580347 0.08399004
1.01000000  0.09737504 0.08638636
1.02000000  0.10053618 0.08642465
1.03000000  0.09969635 0.08647214
1.04000000  0.10070964 0.08708322
1.05000000  0.10150035 0.08653945
1.06000000  0.10411560 0.08650352
1.07000000  0.10230512 0.08835442
1.08000000  0.10518140 0.08685070
1.09000000  0.10503739 0.08568300
1.10000000  0.10544450 0.08809829
1.11000000  0.10437794 0.08788240
1.12000000  0.10650868 0.08938901
1.13000000  0.10773433 0.08765791
1.14000000  0.10939499 0.08875535
1.15000000  0.10975751 0.08878439
1.16000000  0.11049201 0.09009075
1.17000000  0.11293734 0.08942975
1.18000000  0.11379523 0.08884443
1.19000000  0.11316608 0.08821871
1.20000000  0.11378088 0.09014086
1.21000000  0.11742979 0.08964473
1.22000000  0.11513629 0.09034026
1.23000000  0.11617322 0.09013690
1.24000000  0.11744215 0.08935747
1.25000000  0.11929955 0.09275341
1.26000000  0.12032445 0.09248498
1.27000000  0.11862401 0.09271807
1.28000000  0.12188178 0.09290334
1.29000000  0.12051120 0.09040555
1.30000000  0.12316816 0.09258739
1.31000000  0.12289410 0.09313150
1.32000000  0.12487582 0.09300661
1.33000000  0.12729258 0.09338083
1.34000000  0.12779428 0.09590918
1.35000000  0.12901280 0.09491655
1.36000000  0.12925138 0.09545656
1.37000000  0.12906951 0.09463911
1.38000000  0.13100475 0.09726170
