0.00000000  0.00000000 0.01004747
0.01000000  0.00009845 0.01003382
0.02000000  0.00019564 0.00991620
0.03000000  0.00029558 0.00980043
0.04000000  0.00038910 0.00969169
0.05000000  0.00048748 0.00956738
0.06000000  0.00058919 0.00945497
0.07000000  0.00066991 0.00935192
0.08000000  0.00075936 0.00924591
0.09000000  0.00085355 0.00921600
0.10000000  0.00095751 0.00921702
0.11000000  0.00103841 0.00894349
0.12000000  0.00114040 0.00905372
0.13000000  0.00124103 0.00866572
0.14000000  0.00131420 0.00870273
0.15000000  0.00140421 0.00864525
0.16000000  0.00146338 0.00869048
0.17000000  0.00154754 0.00846939
0.18000000  0.00167202 0.00839516
0.19000000  0.00171546 0.00834917
0.20000000  0.00176156 0.00833947
0.21000000  0.00191098 0.00817886
0.22000000  0.00196228 0.00829905
0.23000000  0.00208482 0.00823158
0.24000000  0.00218450 0.00814301
0.25000000  0.00221983 0.00807318
0.26000000  0.00227503 0.00799564
0.27000000  0.00242546 0.00802300
0.28000000  0.00249376 0.00787530
0.29000000  0.00254302 0.00790949
0.30000000  0.00261159 0.00775263
0.31000000  0.00272452 0.00789654
0.32000000  0.00279416 0.00754245
0.33000000  0.00284375 0.00762731
0.34000000  0.00293310 0.00760378
0.35000000  0.00303840 0.00758072
0.36000000  0.00305832 0.00739490
0.37000000  0.00312190 0.00753813
0.38000000  0.00322424 0.00733691
0.39000000  0.00330462 0.00749710
0.40000000  0.00341074 0.00742666
0.41000000  0.00343871 0.00718297
0.42000000  0.00352912 0.00725063
0.43000000  0.00360233 0.00719975
0.44000000  0.00372067 0.00722835
0.45000000  0.00374556 0.00712334
0.46000000  0.00377398 0.00713035
0.47000000  0.00392218 0.00697460
0.48000000  0.00390425 0.00696705
0.49000000  0.00406014 0.00702453
0.50000000  0.00409134 0.00701791
0.51000000  0.00415493 0.00699285
0.52000000  0.00420525 0.00693931
0.53000000  0.00434523 0.00693541
0.54000000  0.00437765 0.00689628
0.55000000  0.00443486 0.00682693
0.56000000  0.00459880 0.00683208
0.57000000  0.00458809 0.00678074
0.58000000  0.00462194 0.00674570
0.59000000  0.00468926 0.00684235
0.60000000  0.00466968 0.00668122
0.61000000  0.00482985 0.00670930
0.62000000  0.00491281 0.00661689
0.63000000  0.00499403 0.00669571
0.64000000  0.00498911 0.00666181
0.65000000  0.00510702 0.00667625
0.66000000  0.00524340 0.00657828
0.67000000  0.00518857 0.00657000
0.68000000  0.00515740 0.00658533
0.69000000  0.00535387 0.00662608
0.70000000  0.00558991 0.00665058
0.71000000  0.00550592 0.00665464
